0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
C0008677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0149516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0019681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0040188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0008707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0032226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0008797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0037812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0008838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0019721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0008913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0013936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0008924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0158646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0008925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3653747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0019236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0009044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0158722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0042845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0009170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3541403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0009171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0009186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0009324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0159738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0023693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0009410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0399857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0522274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0037448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0009669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1610738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0338656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0478024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0009680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0086543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2363246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0935445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0019080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0029560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0155145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0027965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0810319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0009806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0009834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0009918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0009938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0477999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0010035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0010037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0010042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0010043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0010055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3653748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0010210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0029770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0029669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1182939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0040128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0039584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0520578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0159037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0010590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0010598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0010692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0177046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0010705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0022904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0680063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1384666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0013447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0036974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0549622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0277538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0154241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0011168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0546884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3653934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0011206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0019159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0027882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0011334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0155926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0011443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0011548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0157718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0041834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0085932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0041785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0011636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0021721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0021141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0859058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0011849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0342257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0154994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1561643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0339438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0041618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0159061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0477975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0154199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0012471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3653282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0012546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0012551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0029764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0547030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0038012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0012691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0012736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0680238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0036093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0012892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3653283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0040761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0015745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0013679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0013231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0158352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0489984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0013371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0037317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0018801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0156400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0460004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0549585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0013456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0029587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0013534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0034212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0013581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0013592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0029759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0375536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0013927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0158689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0014007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0029582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0041326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0751098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0014061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0014116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0014173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0014175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0029610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0229889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0029182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0014306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0023510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0242490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0014742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0152091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0030326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0014744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0014761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0029822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3653920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3653749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C5779864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0014868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0014875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0014877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0014927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0032082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0159073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0015231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1327616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0015310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0015333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0175598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3536733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1261040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0015464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0035527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0158370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0028283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0392503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0015767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0405581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0161870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3653871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3653933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0015934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0029825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1305934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0348743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0156367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0152498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0158361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0029247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0157735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0178316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0159747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0016663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0260478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0478095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0033887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0154249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0158730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0039840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0017082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0017004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0017066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0161900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0017181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0017394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0153022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0042066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0017504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0017525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0026640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0017572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0017601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0017606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0017612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0017655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3653750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0017689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0017963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0018081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0153223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0152087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0018133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0041806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0033581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0018207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3653743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0037267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0018528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0018784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0018777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0155531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0027061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0041866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0024128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0161887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0085399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0274287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0018850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0033612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0018916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0018924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0018965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3887875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0161894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0029786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0019079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0348668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0019134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0019169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0019189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0037997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0176967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0019342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0030805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0153043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0042755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0019655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0019728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0019764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0019829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0154678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3653872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0020224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0178879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0302590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3875058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0020502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0162019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0020538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0349368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0155616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3714744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0020632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0020639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0154908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0020649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0020703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0020710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3536895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0079822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0020846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0020861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0020883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0337184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0021055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0155388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0023343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0158687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0021313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0021355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0021361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0029644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0841930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0021599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0037657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0021762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0154660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0178197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0022131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0033774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0022411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0153036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0022578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0176218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0022660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0311245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0158775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0227525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0022891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0022893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0155523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0022927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0161915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1561612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0155839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0036341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0023105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0023176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0032286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
